기준일,지점,상품군,상품명,보유잔액,계좌수,목표금액,달성률(%),수익률(%),담당자
2025-02-23,광주지점,보험,방카슈랑스,16946000,32.0,17407775,97.3,7.93,
2025-05-16,광주지점,카드,체크카드,12266000,30.0,14951722,82.0,1.97,송지우
2025-04-20,광주지점,보험,방카슈랑스,7918000,39.0,8688430,91.1,4.37,조건우
2025-12-15,울산지점,수신,적금,174233000,33.0,252452888,69.0,2.18,임도윤
2025-12-03,전남지점,수신,적금,5902000,48.0,5600128,105.4,1.1,송민서
2025-11-09,서울지점,투자,P2P연계,113623000,38.0,138103787,82.3,-4.52,권수아
2025-12-18,대구지점,수신,정기예금,27558000,32.0,20346729,135.4,2.3,강서연
2025-07-17,전북지점,여신,소액신용대출,39382000,35.0,42890596,91.8,2.6,안민준
2025-12-02,광주지점,수신,적금,8072000,34.0,9329660,86.5,1.58,한현우
2025-11-30,본점영업부,수신,적금,59327000,33.0,47306333,125.4,1.77,송서연
2025-05-26,충북지점,투자,P2P연계,22738000,46.0,18560579,122.5,10.79,조민준
2025-03-08,경남지점,여신,주택담보대출,12995000,24.0,17164146,75.7,0.85,정도윤
2025-08-05,대전지점,여신,소액신용대출,21986000,30.0,29309791,75.0,2.8,김지우
2025-07-12,여의도PB센터,수신,외화예금,41672000,40.0,32872362,126.8,2.0,전서윤
2025-09-23,대전지점,카드,신용카드,136122000,31.0,168005074,81.0,1.29,전도윤
2025-03-26,여의도PB센터,수신,적금,21245000,40.0,15878561,133.8,0.46,한지민
2025-11-15,세종지점,여신,소액신용대출,258646000,,333214467,77.6,1.56,강태양
2025-04-18,충북지점,여신,전세자금대출,15692000,46.0,15935141,98.5,2.55,황서윤
2025-03-15,강원지점,수신,적금,65764000,36.0,67100835,98.0,0.84,송다은
2025-02-02,경남지점,수신,적금,10064000,31.0,12196103,82.5,2.65,윤현우
2025-10-28,광주지점,수신,정기예금,14283000,48.0,16148639,88.4,1.75,류건우
2025-03-28,경북지점,여신,주택담보대출,80093000,42.0,56114804,142.7,2.04,조채원
2025-06-03,전남지점,보험,방카슈랑스,105940000,32.0,79696126,132.9,5.74,신민서
2025-11-11,제주지점,수신,적금,27301000,35.0,38349792,71.2,3.26,
2025-02-22,강원지점,카드,체크카드,8953000,46.0,8072515,110.9,2.99,
2025-03-22,부산지점,카드,신용카드,50052000,32.0,42745423,117.1,2.36,강지우
2025-08-31,전북지점,수신,정기예금,77765000,36.0,77835067,99.9,1.27,황예준
2025-03-20,경기지점,카드,신용카드,35139000,36.0,29254552,120.1,1.58,오서연
2025-07-12,충남지점,카드,체크카드,29040000,31.0,43548648,66.7,3.5,황가은
2025-05-26,강원지점,여신,소액신용대출,26018000,32.0,18530398,140.4,2.37,최태양
2025-11-17,인천지점,보험,방카슈랑스,24062000,40.0,23388545,102.9,6.83,
2025-10-15,부산지점,여신,소액신용대출,16361000,37.0,19132216,85.5,1.27,최채원
2025-04-14,대전지점,투자,P2P연계,2788000,38.0,2904783,96.0,0.3,박도윤
2025-02-22,전북지점,투자,펀드,12880000,39.0,14400334,89.4,3.23,홍시우
2025-06-04,충북지점,투자,P2P연계,13537000,42.0,13390381,101.1,8.44,김건우
2025-10-30,경북지점,여신,전세자금대출,50467000,31.0,57416749,87.9,2.43,안채원
2025-05-10,광주지점,보험,방카슈랑스,42978000,34.0,35795170,120.1,2.56,윤수아
2025-03-05,여의도PB센터,여신,소액신용대출,58719000,28.0,74932492,78.4,2.6,안지호
2025-09-08,서울지점,여신,주택담보대출,33407000,36.0,40872160,81.7,1.32,한지민
2025-03-04,서울지점,보험,방카슈랑스,24123000,27.0,32763410,73.6,-1.94,김민준
2025-02-14,충북지점,여신,소액신용대출,9435000,30.0,10679733,88.3,1.06,강예준
2025-04-23,충북지점,카드,체크카드,80118000,45.0,69182492,115.8,2.54,조도윤
2025-02-02,여의도PB센터,보험,방카슈랑스,13701000,41.0,20328555,67.4,3.86,한예준
2025-08-08,경남지점,여신,소액신용대출,17369000,49.0,20751430,83.7,0.33,
2025-08-05,본점영업부,여신,소액신용대출,4979000,28.0,5588665,89.1,1.12,정서연
2025-06-13,인천지점,수신,정기예금,23999000,33.0,25649105,93.6,2.83,황준서
2025-10-19,인천지점,수신,외화예금,12378000,29.0,17574238,70.4,2.19,
2025-02-22,본점영업부,투자,펀드,17325000,34.0,17737193,97.7,3.88,신채원
2025-04-07,세종지점,카드,체크카드,13056000,41.0,16036394,81.4,3.33,류서윤
2025-08-01,서울지점,수신,정기예금,37246000,38.0,31008442,120.1,3.47,임지우
2025-02-25,경북지점,수신,외화예금,10485000,47.0,10923763,96.0,2.31,장민서
2025-07-22,인천지점,카드,체크카드,81680000,42.0,104242186,78.4,1.81,전유진
2025-02-22,경남지점,투자,P2P연계,3851000,45.0,3215444,119.8,4.61,임지민
2025-12-26,광주지점,카드,신용카드,67281000,43.0,52131155,129.1,1.43,황현우
2025-04-30,충남지점,수신,정기예금,33106000,34.0,33883236,97.7,3.4,최지우
2025-12-06,서울지점,여신,주택담보대출,66846000,44.0,56896845,117.5,2.39,김도윤
2025-06-13,경남지점,수신,정기예금,52856000,38.0,44525683,118.7,2.28,서채원
2025-09-08,대전지점,투자,P2P연계,43556000,44.0,32997514,132.0,-1.75,전지민
2025-09-22,울산지점,보험,방카슈랑스,33201000,34.0,45117209,73.6,4.46,전민서
2025-11-19,광주지점,수신,적금,62942000,32.0,83271900,75.6,2.42,류서연
2025-07-13,인천지점,여신,소액신용대출,58388000,33.0,62123838,94.0,0.8,권민서
2025-11-18,충남지점,수신,정기예금,5421000,41.0,4948351,109.6,2.41,김유진
2025-10-28,경남지점,수신,정기예금,7416000,31.0,5349161,138.6,1.98,류다은
2025-02-16,충북지점,보험,방카슈랑스,7950000,27.0,6805899,116.8,5.1,임민준
2025-05-13,강남금융센터,카드,체크카드,9382000,36.0,6973163,134.5,1.98,서채원
2025-09-13,부산지점,보험,방카슈랑스,16467000,31.0,19882548,82.8,2.05,전준서
2025-06-05,경기지점,여신,주택담보대출,23755000,34.0,29114094,81.6,2.16,이유진
2025-12-18,대구지점,여신,소액신용대출,40465000,29.0,51745474,78.2,1.34,안서윤
2025-08-28,강남금융센터,보험,방카슈랑스,4701000,37.0,4699120,100.0,6.19,신지민
2025-05-23,인천지점,수신,적금,19314000,37.0,22898247,84.3,1.27,홍서연
2025-06-05,세종지점,투자,펀드,3972000,32.0,5528904,71.8,1.29,박하준
2025-07-27,경북지점,여신,소액신용대출,108020000,34.0,79870066,135.2,0.4,이예준
2025-05-24,강원지점,카드,체크카드,46085000,49.0,35255989,130.7,1.39,권서윤
2025-03-03,광주지점,카드,신용카드,5688000,33.0,4942867,115.1,2.59,박태양
2025-03-19,경남지점,카드,체크카드,61570000,39.0,56366950,109.2,1.55,장민준
2025-12-27,전북지점,수신,외화예금,515115000,38.0,708122492,72.7,1.53,김지우
2025-02-04,본점영업부,카드,체크카드,19232000,38.0,15639515,123.0,2.52,안태양
2025-06-25,대구지점,수신,적금,13991000,32.0,15232041,91.9,2.39,류지우
2025-04-30,서울지점,투자,P2P연계,27236000,32.0,40785381,66.8,4.73,권건우
2025-03-30,본점영업부,투자,펀드,16832000,38.0,14635843,115.0,1.25,조서윤
2025-07-08,부산지점,카드,체크카드,7694000,28.0,7208534,106.7,2.32,박태양
2025-12-21,본점영업부,카드,신용카드,19284000,23.0,16378957,117.7,2.49,장채원
2025-03-13,전북지점,카드,신용카드,1308000,42.0,1958226,66.8,0.94,송수아
2025-01-23,인천지점,투자,P2P연계,4088000,26.0,5806829,70.4,3.44,홍민서
2025-05-31,인천지점,수신,적금,49000000,42.0,54263228,90.3,2.84,한가은
2025-06-19,세종지점,여신,주택담보대출,4152000,35.0,3746645,110.8,1.17,류민서
2025-05-26,전북지점,카드,신용카드,37881000,38.0,42309046,89.5,1.98,오하준
2025-12-19,대전지점,투자,P2P연계,17358000,39.0,14223490,122.0,-1.26,권도윤
2025-07-05,본점영업부,수신,적금,5842000,,7460286,78.3,1.78,황채원
2025-02-03,여의도PB센터,보험,방카슈랑스,5657000,36.0,5193067,108.9,-3.14,박다은
2025-05-20,세종지점,여신,주택담보대출,24612000,38.0,17317205,142.1,2.09,홍지우
2025-06-22,본점영업부,여신,주택담보대출,112354000,28.0,131879911,85.2,3.6,정다은
2025-02-11,인천지점,보험,방카슈랑스,73461000,24.0,98921334,74.3,8.18,강도윤
2025-11-06,강원지점,여신,전세자금대출,146543000,31.0,132323918,110.7,1.57,강도윤
2025-01-23,충남지점,카드,체크카드,25156000,35.0,20809974,120.9,3.71,류서연
2025-10-01,부산지점,보험,방카슈랑스,8754000,36.0,6413357,136.5,0.74,송지호
2025-12-06,대전지점,수신,외화예금,76645000,35.0,77814941,98.5,1.27,박지민
2025-03-04,여의도PB센터,여신,전세자금대출,19740000,34.0,21878570,90.2,1.65,송건우
2025-04-20,전남지점,투자,펀드,6164000,32.0,5041523,122.3,7.37,임유진
2025-04-01,대구지점,투자,P2P연계,63186000,39.0,63149900,100.1,-0.87,윤현우
2025-10-05,대구지점,투자,펀드,17091000,40.0,14269428,119.8,10.7,윤민준
2025-04-14,충북지점,투자,펀드,14456000,44.0,18705579,77.3,-1.59,송하준
2025-04-12,여의도PB센터,여신,전세자금대출,5958000,38.0,4913640,121.3,1.69,서준서
2025-10-15,인천지점,수신,적금,79482000,38.0,71042142,111.9,4.32,신서연
2025-07-02,서울지점,수신,외화예금,62396000,50.0,71939555,86.7,1.4,윤지민
2025-01-27,광주지점,여신,주택담보대출,26813000,41.0,23261871,115.3,1.93,송지호
2025-01-23,대전지점,수신,정기예금,17257000,38.0,22515330,76.6,1.25,송수아
2025-03-06,울산지점,수신,적금,33799000,32.0,45688958,74.0,3.35,황태양
2025-04-16,제주지점,여신,소액신용대출,11288000,41.0,9610239,117.5,2.48,오민준
2025-03-19,본점영업부,투자,펀드,3080000,33.0,3597868,85.6,2.34,조유진
2025-04-28,경북지점,수신,적금,51250000,28.0,55295323,92.7,2.42,장하준
2025-11-11,광주지점,여신,전세자금대출,60153000,27.0,64927032,92.6,1.95,정수아
2025-09-12,세종지점,카드,체크카드,53914000,35.0,38857880,138.7,1.4,황예준
2025-10-26,경북지점,카드,신용카드,36329000,32.0,36453038,99.7,1.34,김민준
2025-10-02,인천지점,수신,외화예금,31444000,32.0,45051196,69.8,1.85,장수아
2025-06-30,강원지점,수신,정기예금,10918000,40.0,8306736,131.4,3.82,송수아
2025-02-02,대전지점,투자,펀드,66967000,40.0,58886869,113.7,0.35,황준서
2025-01-02,서울지점,투자,P2P연계,55129000,45.0,53958872,102.2,3.67,장건우
2025-02-05,광주지점,투자,펀드,6907000,39.0,6178452,111.8,11.84,한지우
2025-10-22,경북지점,카드,체크카드,8587000,46.0,8458018,101.5,2.34,권지호
2025-04-27,서울지점,보험,방카슈랑스,7942000,42.0,7331289,108.3,-0.5,윤예준
2025-06-10,전북지점,수신,적금,53157000,39.0,76060955,69.9,1.29,홍태양
2025-06-12,전북지점,여신,전세자금대출,14478000,31.0,14493797,99.9,2.01,홍다은
2025-02-28,강원지점,여신,전세자금대출,4438000,38.0,3780749,117.4,1.78,이지민
2025-04-06,전남지점,카드,체크카드,22867000,27.0,19016375,120.2,1.43,
2025-04-14,광주지점,카드,신용카드,77521000,34.0,115927244,66.9,1.93,황현우
2025-04-24,전남지점,여신,소액신용대출,32117000,38.0,42700552,75.2,2.2,강예준
2025-12-15,강남금융센터,투자,P2P연계,20032000,30.0,17236837,116.2,3.8,한지민
2025-01-22,대구지점,수신,적금,21115000,38.0,23911811,88.3,1.88,송서윤
2025-12-23,경기지점,카드,체크카드,397122000,29.0,328331931,121.0,0.76,임채원
2025-11-27,경북지점,카드,체크카드,35083000,35.0,48721479,72.0,2.21,류도윤
2025-09-12,강원지점,투자,펀드,88254000,34.0,121966269,72.4,2.51,오준서
2025-01-13,부산지점,여신,전세자금대출,4190000,39.0,4507532,93.0,2.18,오가은
2025-09-27,광주지점,여신,전세자금대출,13149000,45.0,14737605,89.2,1.43,정건우
2025-02-02,세종지점,여신,주택담보대출,109615000,36.0,159540822,68.7,2.69,황지우
2025-04-18,여의도PB센터,투자,펀드,7897000,47.0,8033450,98.3,9.38,한현우
2025-03-14,충남지점,여신,소액신용대출,44411000,29.0,37092563,119.7,3.56,류지민
2025-10-29,충남지점,여신,전세자금대출,262538000,39.0,227652918,115.3,1.69,장건우
2025-05-12,강원지점,카드,체크카드,23939000,32.0,34420233,69.5,1.02,최민서
2025-01-30,대구지점,수신,적금,16695000,26.0,15434672,108.2,1.05,조민서
2025-03-23,세종지점,투자,펀드,19169000,36.0,21320972,89.9,2.58,최예준
2025-12-26,강원지점,여신,소액신용대출,44077000,39.0,48328752,91.2,1.98,권도윤
2025-11-22,전남지점,보험,방카슈랑스,15063000,29.0,14832417,101.6,5.51,윤민서
2025-04-03,전북지점,여신,소액신용대출,42549000,,56068231,75.9,1.49,류예준
2025-03-18,울산지점,수신,적금,29219000,39.0,32039825,91.2,2.47,박현우
2025-02-04,강원지점,카드,신용카드,161214000,32.0,199313687,80.9,3.16,이지우
2025-09-13,울산지점,여신,전세자금대출,12524000,34.0,17846024,70.2,2.81,권지우
2025-12-07,부산지점,투자,P2P연계,15146000,43.0,20173553,75.1,0.1,홍다은
2025-07-11,제주지점,투자,펀드,32984000,37.0,34225703,96.4,5.21,류준서
2025-03-30,대전지점,수신,외화예금,83113000,34.0,59070314,140.7,2.3,권유진
2025-10-16,광주지점,수신,외화예금,4801000,37.0,4933130,97.3,2.03,장시우
2025-10-23,전북지점,카드,체크카드,14682000,36.0,20501986,71.6,3.32,정시우
2025-10-25,전남지점,투자,펀드,15420000,36.0,12303260,125.3,-5.11,황민준
2025-10-03,본점영업부,수신,적금,4747000,27.0,6482882,73.2,1.65,윤채원
2025-09-06,전남지점,수신,정기예금,168724000,,207051228,81.5,1.62,홍민준
2025-05-13,강남금융센터,여신,주택담보대출,26355000,39.0,35867587,73.5,3.45,
2025-02-27,서울지점,투자,P2P연계,27651000,37.0,25577404,108.1,3.38,한태양
2025-03-04,대구지점,여신,주택담보대출,26690000,27.0,20724850,128.8,1.63,송서연
2025-01-23,제주지점,여신,주택담보대출,28817000,29.0,32096847,89.8,1.27,권현우
2025-07-11,전남지점,수신,외화예금,26730000,34.0,25161882,106.2,2.13,오도윤
2025-10-29,전북지점,수신,외화예금,75046000,27.0,97319172,77.1,2.2,강예준
2025-12-18,전북지점,수신,외화예금,114395000,32.0,157375520,72.7,1.89,전현우
2025-08-29,부산지점,여신,소액신용대출,8286000,37.0,12308519,67.3,1.5,이채원
2025-10-03,전북지점,카드,체크카드,40668000,44.0,40172097,101.2,1.96,조지민
2025-08-10,본점영업부,여신,소액신용대출,88028000,33.0,103746070,84.8,2.19,강서연
2025-09-03,경기지점,수신,정기예금,22931000,32.0,19375346,118.4,2.04,안민준
2025-04-30,전남지점,여신,소액신용대출,39901000,33.0,33690043,118.4,2.47,권민서
2025-10-25,강남금융센터,보험,방카슈랑스,7937000,26.0,7599066,104.4,0.84,강지우
2025-12-25,경기지점,카드,체크카드,8454000,37.0,7336049,115.2,2.11,황지호
2025-10-29,강남금융센터,보험,방카슈랑스,32767000,37.0,42019425,78.0,7.02,황예준
2025-04-12,제주지점,여신,주택담보대출,4179000,34.0,5467257,76.4,0.78,황가은
2025-11-27,세종지점,수신,정기예금,25274000,28.0,22401521,9999.0,3.11,안민준
2025-03-09,경북지점,여신,전세자금대출,27930000,31.0,22577199,123.7,2.39,강하준
2025-09-15,여의도PB센터,투자,P2P연계,37940000,32.0,49054257,77.3,7.27,안건우
2025-10-07,울산지점,투자,P2P연계,20407000,42.0,20240198,100.8,4.85,송다은
2025-04-19,대전지점,투자,P2P연계,6480000,43.0,7863512,82.4,4.32,전도윤
2025-05-07,전남지점,투자,P2P연계,5084000,40.0,5895207,86.2,-0.31,오예준
2025-02-22,인천지점,카드,신용카드,35096000,37.0,28641958,122.5,1.16,전준서
2025-11-06,제주지점,투자,P2P연계,23685000,36.0,30054296,78.8,5.77,전도윤
2025-07-22,전남지점,여신,주택담보대출,23882000,33.0,27341013,87.3,2.46,윤도윤
2025-07-05,서울지점,수신,정기예금,16017000,43.0,11881647,134.8,1.75,권가은
2025-01-17,전북지점,여신,전세자금대출,81710000,36.0,97207555,84.1,2.17,송시우
2025-01-22,광주지점,여신,소액신용대출,20032000,24.0,23936162,83.7,2.26,임예준
2025-02-04,울산지점,여신,전세자금대출,9232000,32.0,10519467,87.8,3.21,황수아
2025-02-10,세종지점,보험,방카슈랑스,51150000,26.0,50985933,100.3,1.04,임지호
2025-12-03,여의도PB센터,수신,정기예금,23920000,31.0,18965184,126.1,1.05,신하준
2025-10-19,강원지점,수신,외화예금,20326000,42.0,14418606,141.0,2.18,한민준
2025-10-17,본점영업부,투자,펀드,6598000,46.0,5872367,112.4,8.57,신가은
2025-09-12,강남금융센터,여신,주택담보대출,17054000,33.0,22266644,76.6,2.79,홍유진
2025-01-27,서울지점,여신,소액신용대출,236599000,34.0,290862926,81.3,1.66,조수아
2025-02-10,강원지점,수신,정기예금,155379000,40.0,223864676,69.4,2.92,한민준
2025-05-13,대구지점,보험,방카슈랑스,15764000,37.0,12939884,121.8,-3.78,안태양
2025-09-23,경기지점,투자,펀드,10462000,40.0,9155124,114.3,8.16,정다은
2025-12-17,본점영업부,여신,소액신용대출,11925000,39.0,11833840,100.8,2.86,홍지우
2025-10-15,경남지점,카드,체크카드,30782000,52.0,28001394,109.9,2.54,최채원
2025-12-30,울산지점,수신,정기예금,19953000,33.0,23474171,85.0,2.57,신유진
2025-04-03,전남지점,수신,정기예금,14058000,32.0,14992463,93.8,1.98,황민서
2025-02-20,전남지점,여신,주택담보대출,6974000,36.0,7930897,87.9,0.99,장서윤
2025-01-24,서울지점,수신,외화예금,5731000,43.0,6552155,87.5,2.4,황서윤
2025-04-23,충남지점,보험,방카슈랑스,34138000,35.0,34555549,98.8,-2.93,강태양
2025-02-08,경기지점,여신,소액신용대출,8555000,31.0,7728111,110.7,2.18,오다은
2025-09-26,여의도PB센터,카드,체크카드,6363000,31.0,8946278,71.1,1.57,권수아
